,correct,left_coherence,pressed,right_coherence,rt,subj,coherence
3216,True,0.0,J,0.18,0.8505031348961154,116,"0.0, 0.18"
3217,False,0.12,F,0.3,0.6031819957499351,116,"0.12, 0.3"
3218,True,0.0,J,0.12,1.0724794077636943,116,"0.0, 0.12"
3219,False,0.06,F,0.24,0.9069225377282066,116,"0.06, 0.24"
3220,True,0.06,J,0.3,1.204673530283685,116,"0.06, 0.3"
3221,True,0.18,F,0.12,1.0521969207922552,116,"0.12, 0.18"
3222,False,0.0,F,0.06,2.6963751291776816,116,"0.0, 0.06"
3223,True,0.0,J,0.18,1.3097257970227358,116,"0.0, 0.18"
3224,True,0.06,F,0.06,2.063907413205243,116,"0.06, 0.06"
3225,True,0.18,J,0.24,0.9663317975159772,116,"0.18, 0.24"
3226,True,0.18,F,0.0,0.9256521221157072,116,"0.0, 0.18"
3227,True,0.3,F,0.06,1.8988466131211224,116,"0.06, 0.3"
3228,True,0.18,F,0.0,1.1661266370585963,116,"0.0, 0.18"
3229,True,0.12,J,0.24,0.8434377744592894,116,"0.12, 0.24"
3230,True,0.12,J,0.24,0.7885283304287896,116,"0.12, 0.24"
3231,True,0.18,J,0.3,0.7944132909619839,116,"0.18, 0.3"
3232,True,0.06,J,0.3,1.1816289269318077,116,"0.06, 0.3"
3233,True,0.12,F,0.06,0.8943143817341479,116,"0.06, 0.12"
3234,False,0.18,J,0.06,0.7129967279606717,116,"0.06, 0.18"
3235,False,0.24,J,0.24,0.8665347415198994,116,"0.24, 0.24"
3236,False,0.18,J,0.12,1.4583076825042554,116,"0.12, 0.18"
3237,True,0.3,F,0.0,0.8529248871684558,116,"0.0, 0.3"
3238,True,0.0,J,0.24,0.9559150211809992,116,"0.0, 0.24"
3239,True,0.24,F,0.06,0.7816672992794338,116,"0.06, 0.24"
3240,True,0.24,J,0.24,0.9363122927270524,116,"0.24, 0.24"
3241,True,0.06,J,0.24,0.7704394395698273,116,"0.06, 0.24"
3242,True,0.12,F,0.12,0.9544342918568418,116,"0.12, 0.12"
3243,True,0.3,F,0.3,1.9683059647527443,116,"0.3, 0.3"
3244,True,0.06,J,0.12,0.8877938532211829,116,"0.06, 0.12"
3245,True,0.0,J,0.3,0.7776573196983918,116,"0.0, 0.3"
3246,False,0.06,F,0.18,1.2385808326660026,116,"0.06, 0.18"
3247,False,0.12,J,0.0,1.2055355920840611,116,"0.0, 0.12"
3248,False,0.3,F,0.3,2.0303832801848785,116,"0.3, 0.3"
3249,True,0.0,J,0.18,0.7808879388921923,116,"0.0, 0.18"
3250,True,0.0,J,0.3,0.799271895095444,116,"0.0, 0.3"
3251,True,0.12,J,0.3,1.102138877421794,116,"0.12, 0.3"
3252,True,0.12,J,0.18,0.6692026586356405,116,"0.12, 0.18"
3253,True,0.24,J,0.3,0.6691374117920077,116,"0.24, 0.3"
3254,True,0.3,F,0.12,0.7505977497457934,116,"0.12, 0.3"
3255,True,0.3,F,0.06,1.1989541111051951,116,"0.06, 0.3"
3256,False,0.3,J,0.18,0.693873861643624,116,"0.18, 0.3"
3257,True,0.0,J,0.18,1.6646571285293703,116,"0.0, 0.18"
3258,False,0.12,J,0.0,1.8103225770703373,116,"0.0, 0.12"
3259,False,0.18,F,0.3,1.6178457736391465,116,"0.18, 0.3"
3260,True,0.0,J,0.12,1.4317662085074971,116,"0.0, 0.12"
3261,True,0.3,F,0.12,0.7314172556430094,116,"0.12, 0.3"
3262,False,0.24,J,0.12,0.7067495158435122,116,"0.12, 0.24"
3263,False,0.0,F,0.24,0.7723371391682576,116,"0.0, 0.24"
3264,False,0.24,J,0.18,1.8800419463784688,116,"0.18, 0.24"
3265,True,0.0,J,0.06,1.1779252334895318,116,"0.0, 0.06"
3266,False,0.0,J,0.0,0.7815401302721057,116,"0.0, 0.0"
3267,True,0.12,J,0.12,2.1170355214346728,116,"0.12, 0.12"
3268,True,0.3,F,0.24,1.920213222806524,116,"0.24, 0.3"
3269,True,0.24,F,0.12,2.1484483441709017,116,"0.12, 0.24"
3270,False,0.06,J,0.0,1.7469709395268185,116,"0.0, 0.06"
3271,False,0.06,F,0.18,1.205407037793293,116,"0.06, 0.18"
3272,False,0.06,F,0.06,2.3593107661449717,116,"0.06, 0.06"
3273,True,0.24,F,0.0,1.51045320928597,116,"0.0, 0.24"
3274,True,0.0,J,0.12,1.3043695991268578,116,"0.0, 0.12"
3275,True,0.3,F,0.0,0.8708604271660079,116,"0.0, 0.3"
3276,True,0.12,J,0.3,0.5890034826020383,116,"0.12, 0.3"
3277,True,0.24,F,0.06,0.6411431911940326,116,"0.06, 0.24"
3278,False,0.18,J,0.06,0.7271056998865788,116,"0.06, 0.18"
3279,False,0.18,F,0.18,0.8577102098151954,116,"0.18, 0.18"
3280,True,0.06,J,0.3,0.8309688394374461,116,"0.06, 0.3"
3281,False,0.18,J,0.18,2.3537402649217256,116,"0.18, 0.18"
3282,False,0.0,F,0.0,1.28074954909016,116,"0.0, 0.0"
3283,True,0.06,J,0.24,0.8402694930141479,116,"0.06, 0.24"
3284,True,0.3,F,0.18,0.8115262497333333,116,"0.18, 0.3"
3285,True,0.24,F,0.0,1.0732828720804264,116,"0.0, 0.24"
3286,True,0.24,J,0.3,0.8445350573647374,116,"0.24, 0.3"
3287,False,0.12,F,0.3,0.7116039641268799,116,"0.12, 0.3"
3288,True,0.24,J,0.24,0.6325922529417767,116,"0.24, 0.24"
3289,False,0.06,F,0.06,0.9079551279032784,116,"0.06, 0.06"
3290,True,0.0,J,0.3,1.0802734272183443,116,"0.0, 0.3"
3291,False,0.06,F,0.18,2.16760722785466,116,"0.06, 0.18"
3292,True,0.3,F,0.18,1.1487272017002397,116,"0.18, 0.3"
3293,False,0.24,J,0.12,0.7567414812006064,116,"0.12, 0.24"
3294,False,0.12,J,0.06,2.0366850724640244,116,"0.06, 0.12"
3295,True,0.3,F,0.12,0.6281484026294493,116,"0.12, 0.3"
3296,True,0.18,J,0.24,1.898987080848201,116,"0.18, 0.24"
3297,True,0.0,J,0.18,0.7476939188836695,116,"0.0, 0.18"
3298,True,0.24,F,0.24,0.7762756381307554,116,"0.24, 0.24"
3299,True,0.06,J,0.24,0.7362768294742636,116,"0.06, 0.24"
3300,True,0.06,J,0.24,0.6953895001065575,116,"0.06, 0.24"
3301,False,0.24,J,0.12,0.7712744883460799,116,"0.12, 0.24"
3302,True,0.06,J,0.12,1.3868514449886788,116,"0.06, 0.12"
3303,False,0.18,J,0.0,0.9149527479867174,116,"0.0, 0.18"
3304,True,0.0,J,0.3,0.9979650188261076,116,"0.0, 0.3"
3305,True,0.06,F,0.0,1.373466283590005,116,"0.0, 0.06"
3306,False,0.06,J,0.06,0.7118835142973694,116,"0.06, 0.06"
3307,False,0.18,J,0.0,1.0181420857379635,116,"0.0, 0.18"
3308,True,0.3,F,0.0,1.0182037308450165,116,"0.0, 0.3"
3309,True,0.24,F,0.0,1.3105342483590905,116,"0.0, 0.24"
3310,True,0.06,J,0.3,0.7748597400654944,116,"0.06, 0.3"
3311,True,0.0,J,0.12,1.362837281852535,116,"0.0, 0.12"
3312,True,0.18,F,0.06,1.2668493393584868,116,"0.06, 0.18"
3313,False,0.3,J,0.12,0.801836470076978,116,"0.12, 0.3"
3314,True,0.24,F,0.06,1.306082917517415,116,"0.06, 0.24"
3315,True,0.0,J,0.24,0.6853443952823001,116,"0.0, 0.24"
3316,False,0.12,J,0.0,1.2330723921345452,116,"0.0, 0.12"
3317,True,0.3,F,0.06,1.056717238742749,116,"0.06, 0.3"
3318,True,0.12,J,0.3,0.8723583340029109,116,"0.12, 0.3"
3319,False,0.3,J,0.24,0.9980359453311394,116,"0.24, 0.3"
3320,True,0.0,J,0.12,0.9919387593959073,116,"0.0, 0.12"
3321,False,0.18,F,0.3,1.8017257859405615,116,"0.18, 0.3"
3322,True,0.18,J,0.18,1.4902392938374758,116,"0.18, 0.18"
3323,False,0.3,J,0.18,1.5719971906451065,116,"0.18, 0.3"
3324,False,0.06,F,0.18,0.6945260530233099,116,"0.06, 0.18"
3325,True,0.0,J,0.24,0.746741121026389,116,"0.0, 0.24"
3326,False,0.3,J,0.3,1.4453300714526451,116,"0.3, 0.3"
3327,False,0.12,F,0.24,0.6840844801167805,116,"0.12, 0.24"
3328,False,0.12,J,0.0,1.2424420328202357,116,"0.0, 0.12"
3329,True,0.0,J,0.06,2.064447258108885,116,"0.0, 0.06"
3330,True,0.3,J,0.3,0.6978266290238935,116,"0.3, 0.3"
3331,True,0.24,F,0.0,1.0614646046260532,116,"0.0, 0.24"
3332,True,0.0,J,0.18,1.1193420181361944,116,"0.0, 0.18"
3333,False,0.0,J,0.0,1.0878320870401694,116,"0.0, 0.0"
3334,False,0.12,J,0.12,0.7269513793266924,116,"0.12, 0.12"
3335,True,0.3,F,0.0,0.8185007355855305,116,"0.0, 0.3"
3336,True,0.12,J,0.24,0.7623761210406883,116,"0.12, 0.24"
3337,False,0.18,J,0.06,1.639494842590011,116,"0.06, 0.18"
3338,True,0.18,F,0.12,1.0532610954264785,116,"0.12, 0.18"
3339,True,0.06,J,0.3,0.7198941920614743,116,"0.06, 0.3"
3340,True,0.12,J,0.18,0.7393513272400014,116,"0.12, 0.18"
3341,True,0.18,J,0.3,0.6070495682070032,116,"0.18, 0.3"
3342,False,0.0,F,0.0,0.9456542277462175,116,"0.0, 0.0"
3343,False,0.3,J,0.06,1.3080407384118191,116,"0.06, 0.3"
3344,False,0.24,J,0.06,1.4643815956806066,116,"0.06, 0.24"
3345,False,0.18,J,0.18,0.7334570853081459,116,"0.18, 0.18"
3346,True,0.12,J,0.12,0.7160950525994849,116,"0.12, 0.12"
3347,False,0.24,J,0.18,1.0964971726366457,116,"0.18, 0.24"
3348,True,0.0,J,0.3,1.3980824114521797,117,"0.0, 0.3"
3349,False,0.06,F,0.24,2.8206197357604883,117,"0.06, 0.24"
3350,False,0.24,,0.24,,117,"0.24, 0.24"
3351,False,0.12,F,0.24,1.6371474911044572,117,"0.12, 0.24"
3352,True,0.0,J,0.18,0.8917538954783595,117,"0.0, 0.18"
3353,True,0.3,F,0.06,0.62327612216734,117,"0.06, 0.3"
3354,True,0.18,J,0.18,0.7463529024537934,117,"0.18, 0.18"
3355,True,0.0,J,0.12,1.800060093473178,117,"0.0, 0.12"
3356,True,0.18,F,0.06,0.7029973593780879,117,"0.06, 0.18"
3357,True,0.3,F,0.06,0.6997274044800577,117,"0.06, 0.3"
3358,True,0.12,F,0.06,0.4896378239236298,117,"0.06, 0.12"
3359,True,0.3,F,0.3,0.482611126518492,117,"0.3, 0.3"
3360,True,0.0,J,0.0,1.1544054555675416,117,"0.0, 0.0"
3361,True,0.0,J,0.3,0.8394993097146539,117,"0.0, 0.3"
3362,True,0.3,F,0.18,0.6062229021795247,117,"0.18, 0.3"
3363,True,0.24,J,0.24,0.4679918445759483,117,"0.24, 0.24"
3364,False,0.3,F,0.3,0.4140950086400039,117,"0.3, 0.3"
3365,True,0.12,J,0.24,0.5109496735863388,117,"0.12, 0.24"
3366,True,0.3,F,0.0,0.5444856550036263,117,"0.0, 0.3"
3367,False,0.3,J,0.18,0.5866221511357708,117,"0.18, 0.3"
3368,False,0.06,F,0.06,0.9200359230969752,117,"0.06, 0.06"
3369,True,0.06,J,0.12,0.7070801969425986,117,"0.06, 0.12"
3370,False,0.12,J,0.12,0.8350308100262112,117,"0.12, 0.12"
3371,True,0.12,J,0.3,0.837150012315135,117,"0.12, 0.3"
3372,True,0.18,J,0.24,1.0474004239512738,117,"0.18, 0.24"
3373,True,0.06,F,0.06,1.321360860890934,117,"0.06, 0.06"
3374,False,0.0,F,0.06,0.7060172711246366,117,"0.0, 0.06"
3375,False,0.24,J,0.06,0.4812176727451742,117,"0.06, 0.24"
3376,True,0.3,F,0.24,0.6706312474424294,117,"0.24, 0.3"
3377,True,0.12,J,0.12,0.6920382658835535,117,"0.12, 0.12"
3378,True,0.12,F,0.0,0.7726085415848729,117,"0.0, 0.12"
3379,False,0.18,J,0.12,0.6931631137451291,117,"0.12, 0.18"
3380,True,0.24,F,0.12,1.3338668972512548,117,"0.12, 0.24"
3381,True,0.12,J,0.18,1.090094495532071,117,"0.12, 0.18"
3382,True,0.0,J,0.24,0.6068782784397513,117,"0.0, 0.24"
3383,True,0.0,J,0.18,1.0204388458174094,117,"0.0, 0.18"
3384,False,0.24,J,0.18,0.684714425785927,117,"0.18, 0.24"
3385,True,0.18,F,0.06,0.7841282581453584,117,"0.06, 0.18"
3386,True,0.06,J,0.24,0.5477898263329166,117,"0.06, 0.24"
3387,True,0.18,F,0.0,0.7545602745293821,117,"0.0, 0.18"
3388,True,0.06,J,0.3,0.397833060941025,117,"0.06, 0.3"
3389,True,0.3,F,0.0,0.4170827818762177,117,"0.0, 0.3"
3390,True,0.24,F,0.0,0.7283267998881513,117,"0.0, 0.24"
3391,True,0.3,F,0.12,0.6002303167554714,117,"0.12, 0.3"
3392,True,0.0,J,0.24,0.5585707727400121,117,"0.0, 0.24"
3393,True,0.12,J,0.3,1.6895857650780215,117,"0.12, 0.3"
3394,True,0.3,F,0.12,0.7611089115933396,117,"0.12, 0.3"
3395,True,0.0,J,0.12,0.6586427519208939,117,"0.0, 0.12"
3396,True,0.12,F,0.0,0.4775253457868303,117,"0.0, 0.12"
3397,False,0.18,J,0.18,0.6943534853798781,117,"0.18, 0.18"
3398,True,0.06,J,0.18,0.8762563456241992,117,"0.06, 0.18"
3399,True,0.24,F,0.06,1.3013105862867749,117,"0.06, 0.24"
3400,True,0.24,J,0.3,0.7009845466405977,117,"0.24, 0.3"
3401,True,0.24,F,0.0,0.6682614478897335,117,"0.0, 0.24"
3402,False,0.0,,0.0,,117,"0.0, 0.0"
3403,True,0.24,F,0.12,1.0672003783478203,117,"0.12, 0.24"
3404,True,0.06,J,0.18,0.6193313970804581,117,"0.06, 0.18"
3405,True,0.18,J,0.3,0.4983963991569738,117,"0.18, 0.3"
3406,True,0.18,J,0.3,0.4852290298297817,117,"0.18, 0.3"
3407,True,0.06,J,0.3,0.5146040438557691,117,"0.06, 0.3"
3408,True,0.06,F,0.0,0.8435670477203985,117,"0.0, 0.06"
3409,False,0.18,,0.0,,117,"0.0, 0.18"
3410,True,0.12,J,0.3,0.8285803893581942,117,"0.12, 0.3"
3411,True,0.24,F,0.18,0.7033517141599077,117,"0.18, 0.24"
3412,True,0.0,J,0.12,0.8364852161466843,117,"0.0, 0.12"
3413,True,0.3,F,0.06,0.7356521637946116,117,"0.06, 0.3"
3414,False,0.3,J,0.3,0.6808355015284633,117,"0.3, 0.3"
3415,True,0.18,F,0.18,0.691440240241036,117,"0.18, 0.18"
3416,True,0.24,J,0.24,0.5941663893797795,117,"0.24, 0.24"
3417,False,0.24,J,0.24,0.9356037066784212,117,"0.24, 0.24"
3418,True,0.24,F,0.12,0.6196871371430461,117,"0.12, 0.24"
3419,True,0.0,J,0.12,0.6286076516805679,117,"0.0, 0.12"
3420,True,0.3,F,0.12,0.6903234270071152,117,"0.12, 0.3"
3421,False,0.18,J,0.06,0.7709261182747014,117,"0.06, 0.18"
3422,True,0.0,J,0.24,0.6962050514532621,117,"0.0, 0.24"
3423,True,0.06,J,0.3,0.5224675892820869,117,"0.06, 0.3"
3424,True,0.0,J,0.06,1.7982777914305643,117,"0.0, 0.06"
3425,True,0.0,J,0.18,0.5912769710673729,117,"0.0, 0.18"
3426,True,0.18,F,0.0,0.4865037650542945,117,"0.0, 0.18"
3427,False,0.24,J,0.06,0.6396113512109878,117,"0.06, 0.24"
3428,True,0.06,J,0.3,0.5921868233772329,117,"0.06, 0.3"
3429,True,0.06,J,0.24,0.6727226055911615,117,"0.06, 0.24"
3430,True,0.12,F,0.0,1.2441135963351826,117,"0.0, 0.12"
3431,True,0.06,J,0.18,0.6503706872404109,117,"0.06, 0.18"
3432,True,0.12,F,0.12,0.9514718190978328,117,"0.12, 0.12"
3433,True,0.0,J,0.18,0.4979327457342606,117,"0.0, 0.18"
3434,True,0.06,J,0.24,0.6564024761059954,117,"0.06, 0.24"
3435,True,0.06,J,0.06,0.4378125366235963,117,"0.06, 0.06"
3436,True,0.18,J,0.18,0.5236165410262856,117,"0.18, 0.18"
3437,True,0.12,J,0.24,0.4108775558772777,117,"0.12, 0.24"
3438,True,0.06,J,0.12,0.5943065797780491,117,"0.06, 0.12"
3439,True,0.3,F,0.0,0.4373443117744955,117,"0.0, 0.3"
3440,True,0.18,J,0.3,0.4540647873579928,117,"0.18, 0.3"
3441,False,0.24,J,0.06,0.468932034531008,117,"0.06, 0.24"
3442,False,0.06,J,0.06,0.5342631152136619,117,"0.06, 0.06"
3443,True,0.3,J,0.3,0.5507154004692438,117,"0.3, 0.3"
3444,True,0.18,F,0.06,0.5830485427263739,117,"0.06, 0.18"
3445,True,0.18,J,0.3,0.687752484708426,117,"0.18, 0.3"
3446,True,0.24,F,0.0,0.4701377827807392,117,"0.0, 0.24"
3447,True,0.24,F,0.0,0.8785103357172375,117,"0.0, 0.24"
3448,False,0.18,J,0.0,0.6595372276158287,117,"0.0, 0.18"
3449,True,0.0,J,0.3,0.4709201892735564,117,"0.0, 0.3"
3450,True,0.3,F,0.12,0.6811304277719046,117,"0.12, 0.3"
3451,False,0.24,J,0.12,0.8711019935019522,117,"0.12, 0.24"
3452,False,0.18,J,0.12,0.5364532438702554,117,"0.12, 0.18"
3453,True,0.3,F,0.18,1.2350136879579168,117,"0.18, 0.3"
3454,True,0.12,J,0.18,0.616679554394068,117,"0.12, 0.18"
3455,True,0.0,J,0.24,0.6223716724521182,117,"0.0, 0.24"
3456,False,0.0,F,0.0,0.7807829439818761,117,"0.0, 0.0"
3457,True,0.18,J,0.24,0.5183050980817825,117,"0.18, 0.24"
3458,True,0.12,J,0.24,0.5571882626834395,117,"0.12, 0.24"
3459,True,0.12,J,0.12,0.767419418918962,117,"0.12, 0.12"
3460,False,0.3,J,0.24,0.4565012189084428,117,"0.24, 0.3"
3461,False,0.12,J,0.06,0.4861458085426875,117,"0.06, 0.12"
3462,True,0.24,J,0.3,0.5172003367893012,117,"0.24, 0.3"
3463,True,0.0,J,0.3,0.4810187464486262,117,"0.0, 0.3"
3464,False,0.0,,0.0,,117,"0.0, 0.0"
3465,True,0.06,J,0.18,0.5453439748741857,117,"0.06, 0.18"
3466,True,0.3,F,0.06,0.5456915417812525,117,"0.06, 0.3"
3467,False,0.06,J,0.0,0.8028152780937035,117,"0.0, 0.06"
3468,True,0.3,F,0.0,0.4812471792222368,117,"0.0, 0.3"
3469,False,0.12,J,0.0,1.0058540573622852,117,"0.0, 0.12"
3470,True,0.12,J,0.3,0.6345104709205316,117,"0.12, 0.3"
3471,True,0.3,F,0.18,0.7008670748443819,117,"0.18, 0.3"
3472,True,0.12,F,0.0,0.7395653044832216,117,"0.0, 0.12"
3473,False,0.12,J,0.0,1.0665757553174444,117,"0.0, 0.12"
3474,False,0.06,F,0.12,0.4957063227257095,117,"0.06, 0.12"
3475,True,0.3,F,0.18,0.8118511865063738,117,"0.18, 0.3"
3476,False,0.0,J,0.0,0.4494660712916812,117,"0.0, 0.0"
3477,False,0.0,F,0.12,0.9087356349868968,117,"0.0, 0.12"
3478,True,0.18,J,0.3,0.5892904786614963,117,"0.18, 0.3"
3479,False,0.24,J,0.24,0.4889853567528917,117,"0.24, 0.24"
3480,True,0.0,J,0.24,0.5566633798571274,117,"0.0, 0.24"
3481,False,0.12,J,0.12,0.7926366516994676,117,"0.12, 0.12"
3482,True,0.3,F,0.18,1.3449318261850751,117,"0.18, 0.3"
3483,True,0.0,J,0.12,0.6977810852122275,117,"0.0, 0.12"
3484,True,0.24,F,0.0,0.578261705551995,117,"0.0, 0.24"
3485,True,0.06,J,0.24,0.5517213912539773,117,"0.06, 0.24"
3486,True,0.12,J,0.24,0.6693782611237111,117,"0.12, 0.24"
3487,True,0.18,F,0.0,0.9916232081050111,117,"0.0, 0.18"
3488,True,0.3,F,0.06,0.6331700733949219,117,"0.06, 0.3"
3489,True,0.0,J,0.3,0.5186604225605151,117,"0.0, 0.3"
3490,False,0.18,F,0.24,1.0110499679030909,117,"0.18, 0.24"
3491,True,0.24,F,0.0,0.5440754734127039,117,"0.0, 0.24"
3492,True,0.24,F,0.06,0.6231206936818126,117,"0.06, 0.24"
3493,False,0.06,J,0.06,0.7532333142257812,117,"0.06, 0.06"
3494,True,0.0,J,0.18,0.6589567950368291,117,"0.0, 0.18"
3495,True,0.0,J,0.24,0.5314727444651908,117,"0.0, 0.24"
3496,True,0.3,F,0.12,0.8267731522641952,117,"0.12, 0.3"
3497,False,0.12,J,0.06,0.8877213436003331,117,"0.06, 0.12"
3498,True,0.12,J,0.3,0.6006371736730216,117,"0.12, 0.3"
3499,True,0.0,J,0.18,0.4812674043191692,117,"0.0, 0.18"
3500,False,0.18,J,0.12,0.7251589401716956,117,"0.12, 0.18"
3501,False,0.3,J,0.3,0.5689325332323278,117,"0.3, 0.3"
3502,False,0.12,F,0.12,0.5079487401844744,117,"0.12, 0.12"
3503,True,0.12,J,0.24,0.5507012706070782,117,"0.12, 0.24"
3504,True,0.18,F,0.0,0.9782228345779912,117,"0.0, 0.18"
3505,True,0.24,J,0.24,0.5814047687449602,117,"0.24, 0.24"
3506,False,0.0,F,0.0,2.6724998524673538,117,"0.0, 0.0"
3507,True,0.18,J,0.3,1.2196726748134097,117,"0.18, 0.3"
3508,False,0.06,F,0.06,0.953288199043982,117,"0.06, 0.06"
3509,True,0.12,J,0.3,0.45057207933678,117,"0.12, 0.3"
3510,True,0.06,J,0.3,0.4425197201621813,117,"0.06, 0.3"
3511,True,0.0,J,0.3,0.5083970169926033,117,"0.0, 0.3"
3512,True,0.3,F,0.0,0.8905470390045593,117,"0.0, 0.3"
3513,True,0.24,F,0.12,0.8698569032826526,117,"0.12, 0.24"
3514,False,0.24,J,0.18,0.7122572676671552,117,"0.18, 0.24"
3515,True,0.18,J,0.18,0.6673033878146271,117,"0.18, 0.18"
3516,False,0.0,F,0.06,2.463202236840516,117,"0.0, 0.06"
3517,False,0.3,J,0.24,0.7877622647897624,117,"0.24, 0.3"
3518,False,0.06,,0.0,,117,"0.0, 0.06"
3519,True,0.3,F,0.0,0.7019252907080045,117,"0.0, 0.3"
3520,False,0.18,J,0.06,0.9981507889028762,117,"0.06, 0.18"
3521,True,0.18,F,0.18,0.8442315668326046,117,"0.18, 0.18"
3522,True,0.24,F,0.06,0.5787896359956903,117,"0.06, 0.24"
3523,True,0.06,J,0.24,0.6281218337676364,117,"0.06, 0.24"
3524,False,0.3,F,0.3,0.4623148260761809,117,"0.3, 0.3"
3525,True,0.3,F,0.06,0.6834618550515188,117,"0.06, 0.3"
3526,True,0.12,J,0.18,0.4811878892119239,117,"0.12, 0.18"
3527,True,0.06,J,0.3,0.5135296202083737,117,"0.06, 0.3"
3528,True,0.24,J,0.3,0.4589621699260533,117,"0.24, 0.3"
3529,True,0.06,J,0.18,0.4896491832246284,117,"0.06, 0.18"
3530,False,0.24,J,0.12,0.918993915016472,117,"0.12, 0.24"
3531,False,0.3,J,0.12,0.6767631920965869,117,"0.12, 0.3"
3532,True,0.18,F,0.06,1.0868422722264768,117,"0.06, 0.18"
3533,True,0.06,J,0.18,0.9981675507992804,117,"0.06, 0.18"
3534,True,0.06,J,0.06,1.3221816703847369,118,"0.06, 0.06"
3535,False,0.12,F,0.3,0.8893955790646828,118,"0.12, 0.3"
3536,True,0.12,J,0.24,0.9597012998382866,118,"0.12, 0.24"
3537,False,0.24,F,0.24,1.6256596715439855,118,"0.24, 0.24"
3538,True,0.18,J,0.3,0.3857204244948775,118,"0.18, 0.3"
3539,True,0.0,J,0.18,0.5349904360094229,118,"0.0, 0.18"
3540,True,0.0,J,0.06,0.4782927611784089,118,"0.0, 0.06"
3541,True,0.3,F,0.06,0.6977522682616382,118,"0.06, 0.3"
3542,False,0.18,J,0.18,0.8029934293278984,118,"0.18, 0.18"
3543,True,0.24,F,0.0,1.24985108212735,118,"0.0, 0.24"
3544,True,0.12,J,0.3,0.7135727489436476,118,"0.12, 0.3"
3545,False,0.0,F,0.24,0.9474555407422828,118,"0.0, 0.24"
3546,True,0.24,F,0.0,0.7766032428909853,118,"0.0, 0.24"
3547,True,0.24,F,0.06,1.169398859413775,118,"0.06, 0.24"
3548,True,0.3,F,0.3,0.7574983958428447,118,"0.3, 0.3"
3549,True,0.3,F,0.12,0.6561972553674309,118,"0.12, 0.3"
3550,False,0.0,F,0.18,0.8721819197356241,118,"0.0, 0.18"
3551,False,0.24,J,0.12,2.18079419356053,118,"0.12, 0.24"
3552,True,0.3,F,0.18,0.6847336600384324,118,"0.18, 0.3"
3553,False,0.06,F,0.12,0.5343667818113431,118,"0.06, 0.12"
3554,True,0.06,J,0.24,1.157773845422355,118,"0.06, 0.24"
3555,False,0.12,F,0.18,1.6086608695363225,118,"0.12, 0.18"
3556,True,0.0,F,0.0,0.8801452163977501,118,"0.0, 0.0"
3557,True,0.24,J,0.3,1.1329394698025226,118,"0.24, 0.3"
3558,False,0.3,J,0.18,0.9063846840946326,118,"0.18, 0.3"
3559,False,0.24,J,0.12,1.4213525233752762,118,"0.12, 0.24"
3560,False,0.24,J,0.24,0.7763018054110375,118,"0.24, 0.24"
3561,False,0.0,F,0.3,0.5203493848791254,118,"0.0, 0.3"
3562,True,0.18,J,0.24,1.0997234421944313,118,"0.18, 0.24"
3563,True,0.06,J,0.3,1.3061572761134244,118,"0.06, 0.3"
3564,True,0.3,F,0.24,1.1721228789938891,118,"0.24, 0.3"
3565,False,0.18,F,0.18,1.2645709558339036,118,"0.18, 0.18"
3566,True,0.06,F,0.0,1.118825934262304,118,"0.0, 0.06"
3567,False,0.3,J,0.12,1.3424234188108812,118,"0.12, 0.3"
3568,False,0.12,J,0.06,1.3074973984394092,118,"0.06, 0.12"
3569,True,0.3,F,0.0,1.2045150790775097,118,"0.0, 0.3"
3570,True,0.0,J,0.12,1.3412829156983437,118,"0.0, 0.12"
3571,False,0.0,F,0.24,1.2869105761334367,118,"0.0, 0.24"
3572,True,0.06,F,0.06,1.2135665151721469,118,"0.06, 0.06"
3573,True,0.12,J,0.24,1.0530014639665524,118,"0.12, 0.24"
3574,False,0.18,J,0.06,1.7066468903732357,118,"0.06, 0.18"
3575,False,0.06,F,0.24,1.2475661971112686,118,"0.06, 0.24"
3576,False,0.12,J,0.0,1.228903255192222,118,"0.0, 0.12"
3577,True,0.3,J,0.3,2.4094106952677516,118,"0.3, 0.3"
3578,True,0.06,J,0.3,1.9300586085335,118,"0.06, 0.3"
3579,True,0.12,F,0.0,2.0524702081138457,118,"0.0, 0.12"
3580,False,0.0,F,0.0,1.5051823419697712,118,"0.0, 0.0"
3581,False,0.3,J,0.0,2.554914400621442,118,"0.0, 0.3"
3582,False,0.0,F,0.12,1.6927051298673632,118,"0.0, 0.12"
3583,True,0.18,J,0.3,2.7924582171081056,118,"0.18, 0.3"
3584,False,0.3,J,0.06,1.5202420254825029,118,"0.06, 0.3"
3585,False,0.24,,0.06,,118,"0.06, 0.24"
3586,True,0.12,F,0.12,1.0465388438764194,118,"0.12, 0.12"
3587,False,0.06,F,0.18,0.6449986313408544,118,"0.06, 0.18"
3588,True,0.18,F,0.12,0.6942752090945987,118,"0.12, 0.18"
3589,False,0.24,J,0.18,0.529749358060144,118,"0.18, 0.24"
3590,True,0.18,F,0.0,0.3087344557446841,118,"0.0, 0.18"
3591,True,0.18,F,0.0,0.4884567176782184,118,"0.0, 0.18"
3592,True,0.18,F,0.06,0.5248766267372957,118,"0.06, 0.18"
3593,False,0.12,F,0.12,0.4586730046113416,118,"0.12, 0.12"
3594,False,0.0,F,0.3,0.2963922809840369,118,"0.0, 0.3"
3595,True,0.06,J,0.18,0.3228363549117148,118,"0.06, 0.18"
